('compressible', 1.9416366382779313)
('flows', 0.594662497749585)
('boundary', 1.0986122886681098)
('layer', 1.1513717762918714)
('wakes', 3.3131159136126813)
('TITLE', 0)
('DOC', 0)
('general', 0)
('transformations', 2.9274534328006965)
('AUTHOR', 0)
('eddy', 4.760034896549007)
('TEXT', 0)
('DOCNO', 0)
('incompressible', 2.4574498035549612)
('applied', 1.8650441927965475)
('turbulent', 2.19508553908747)
('viscosity', 3.086058462977335)
('BIBLIO', 0)
('estimate', 2.500009417973757)
('data', 1.8743035182093442)
('application', 1.8377697748768882)
('differential', 2.5909811961794835)
('partial', 3.6073553866106214)
('experiment', 2.247729272572892)
('polytechnic', 7.244941546337007)
('hypersonic', 2.2682078039164324)
('remarks', 4.942356453342962)
('showed', 1.8650441927965475)
('assumption', 2.5354113450246727)
('paul', 0)
('suggested', 2.914208206050676)
('inc', 0)
('layers', 1.1513717762918714)
('established', 3.274649632784885)
('axisymmetric', 3.3531212482263806)
('make', 3.2936978277555795)
('extension', 2.9682754273209517)
('behind', 3.040248926946041)
('ting', 7.244941546337007)
('case', 1.204686835059593)
('lu', 0)
('transformed', 2.9274534328006965)
('invariant', 5.453182077108952)
('several', 2.3929112824173897)
('transformation', 2.9274534328006965)
('available', 2.8504923916645684)
('lack', 4.942356453342962)
('mager', 6.1463292576688975)
('electric', 3.3131159136126813)
('form', 1.7194886072052231)
('company', 7.244941546337007)
('vehicle', 3.040248926946041)
('missile', 3.8437441646748516)
('desired', 3.9127370361618032)
('brooklyn', 7.244941546337007)
('equations', 1.1158913362764618)
('validity', 2.954482105188616)
('mixing', 3.2936978277555795)
('libby', 7.244941546337007)
('reference', 3.150596984114906)
('a', 0)
('comparison', 2.362139623750636)
('necessary', 3.167404102431288)
('carried', 2.9274534328006965)
('division', 5.858647185217117)
('extending', 2.6498216962024173)
('institute', 5.165500004657171)
('science', 5.858647185217117)
('study', 1.7560038201803205)
('space', 3.6895934848475935)
('flow', 0.594662497749585)
('applicable', 1.8377697748768882)
('rationally', 5.165500004657171)
('connection', 3.7792056435372805)
('infinitesimal', 4.847046273538637)
('mass', 3.010835041739748)
('experimental', 1.41305906905349)
('found', 1.4703900007925987)
('laboratories', 3.9127370361618032)
('bodies', 1.4013971293056473)
