('certain', 2.4827676115392507)
('TITLE', 0.0)
('authors', 1.830087917337828)
('AUTHOR', 0.0)
('matrices', 3.532687598187796)
('TEXT', 0.0)
('DOCNO', 0.0)
('papers', 1.2812877114657324)
('BIBLIO', 0.0)
('DOC', 0.0)
('inversion', 2.6578966722103496)
('large', 1.2780435850316172)
('shed', 1.878501211300969)
('statements', 1.8177273590363172)
('san', 0.0)
('number', 0.2303360474370653)
('general', 0.0)
('bring', 1.7218333348857238)
('reader', 1.8177273590363172)
('facts', 1.27031811395062)
('dynamics', 1.0036116805799158)
('subject', 0.9077176564293221)
('convair', 0.0)
('shown', 0.5308174553561188)
('intimate', 1.9528823950723722)
('two', 0.40878277728025747)
('comments', 1.8177273590363172)
('note', 0.9005489213556677)
('abovementioned', 2.4149805154456687)
('new', 0.9714027353502253)
('calif', 0.0)
('matric', 1.766343799093898)
('division', 1.9528823950723722)
('attention', 1.2204742026269657)
('recently', 0.915043958668914)
('klein', 2.4149805154456687)
('diego', 0.0)
('journal', 2.048776419222966)
('important', 0.8247523072904475)
('corp', 0.0)
('purpose', 0.9714027353502253)
('structural', 0.802886546461843)
('made', 0.46043679024630324)
('bertram', 2.4149805154456687)
('light', 1.3289483361051748)
('analysis', 0.5758295499574331)
('hopeless', 2.1839314552590205)
('published', 1.2597352145124268)
('situation', 1.3846330309928971)
('problem', 0.4474360709785469)
('treated', 0.9420336461801362)
