('roughness', 1.0)
('transition', 0.7142857142857143)
('boundary', 0.5714285714285714)
('layer', 0.5714285714285714)
('position', 0.5714285714285714)
('number', 0.42857142857142855)
('dimensional', 0.42857142857142855)
('three', 0.42857142857142855)
('reynolds', 0.42857142857142855)
('trip', 0.42857142857142855)
('elements', 0.42857142857142855)
('effect', 0.42857142857142855)
('flow', 0.42857142857142855)
('vorticity', 0.2857142857142857)
('TEXT', 0.2857142857142857)
('BIBLIO', 0.2857142857142857)
('laminar', 0.2857142857142857)
('height', 0.2857142857142857)
('vortices', 0.2857142857142857)
('turbulent', 0.2857142857142857)
('AUTHOR', 0.2857142857142857)
('spacing', 0.2857142857142857)
('TITLE', 0.2857142857142857)
('DOC', 0.2857142857142857)
('spiral', 0.2857142857142857)
('DOCNO', 0.2857142857142857)
('field', 0.2857142857142857)
('breakdown', 0.2857142857142857)
('supersonic', 0.2857142857142857)
('contaminates', 0.14285714285714285)
('results', 0.14285714285714285)
('violent', 0.14285714285714285)
('experiments', 0.14285714285714285)
('still', 0.14285714285714285)
('scs', 0.14285714285714285)
('row', 0.14285714285714285)
('one', 0.14285714285714285)
('outer', 0.14285714285714285)
('lateral', 0.14285714285714285)
('persist', 0.14285714285714285)
('local', 0.14285714285714285)
('tained', 0.14285714285714285)
('breaks', 0.14285714285714285)
('trailing', 0.14285714285714285)
('increasing', 0.14285714285714285)
('d', 0.14285714285714285)
('investigate', 0.14285714285714285)
('x', 0.14285714285714285)
('relative', 0.14285714285714285)
('surrounding', 0.14285714285714285)
('laboratory', 0.14285714285714285)
('propulsion', 0.14285714285714285)
('per', 0.14285714285714285)
('thickness', 0.14285714285714285)
('induced', 0.14285714285714285)
('occurs', 0.14285714285714285)
('power', 0.14285714285714285)
('viscosity', 0.14285714285714285)
('california', 0.14285714285714285)
('contamination', 0.14285714285714285)
('appears', 0.14285714285714285)
('kinematic', 0.14285714285714285)
('institute', 0.14285714285714285)
('k', 0.14285714285714285)
('spheres', 0.14285714285714285)
('w', 0.14285714285714285)
('speeds', 0.14285714285714285)
('suddenly', 0.14285714285714285)
('viz', 0.14285714285714285)
('mccauley', 0.14285714285714285)
('size', 0.14285714285714285)
('little', 0.14285714285714285)
('van', 0.14285714285714285)
('jet', 0.14285714285714285)
('driest', 0.14285714285714285)
('initial', 0.14285714285714285)
('indicate', 0.14285714285714285)
('controlled', 0.14285714285714285)
('becoming', 0.14285714285714285)
('sublayer', 0.14285714285714285)
('varying', 0.14285714285714285)
('begins', 0.14285714285714285)
('tunnel', 0.14285714285714285)
('double', 0.14285714285714285)
('j', 0.14285714285714285)
('r', 0.14285714285714285)
('v', 0.14285714285714285)
('numbers', 0.14285714285714285)
('ae', 0.14285714285714285)
('ensuing', 0.14285714285714285)
('performed', 0.14285714285714285)
('in', 0.14285714285714285)
('strength', 0.14285714285714285)
('rather', 0.14285714285714285)
('technology', 0.14285714285714285)
('varies', 0.14285714285714285)
('fourth', 0.14285714285714285)
('inch', 0.14285714285714285)
('may', 0.14285714285714285)
('upon', 0.14285714285714285)
('velocity', 0.14285714285714285)
('mach', 0.14285714285714285)
('e', 0.14285714285714285)
('element', 0.14285714285714285)
('edge', 0.14285714285714285)
('u', 0.14285714285714285)
('wind', 0.14285714285714285)
