('wing', 1.5716182791655144)
('speed', 1.246083928166481)
('wings', 1.1787137093741358)
('used', 0.0)
('may', 0.0)
('flutter', 2.428206270828402)
('modes', 2.291465103232936)
('camber', 2.0769495464893457)
('stores', 2.726591038554476)
('TITLE', 0.0)
('DOC', 0.0)
('high', 0.9561113765358189)
('numbers', 0.34550407115559795)
('AUTHOR', 0.0)
('also', 0.7574208816817163)
('forces', 1.0232222575355907)
('deflections', 1.2860563559375504)
('DOCNO', 0.0)
('method', 0.5052654103093178)
('theory', 0.5579456681382309)
('calculating', 0.5999681161504976)
('comparison', 1.181069811875318)
('TEXT', 0.0)
('BIBLIO', 0.0)
('aerodynamic', 1.0880186720583878)
('mach', 0.6563481794444981)
('supersonic', 0.9256569999923228)
('vibration', 1.6468489138777898)
('steady', 1.3351152839168121)
('control', 0.7715146157443338)
('two', 0.3065870829601931)
('naca', 0.9967112520788812)
('previously', 0.8048974639004645)
('delta', 0.9527385854629652)
('dimensional', 0.47327085321523515)
('results', 0.14801962924591502)
('surface', 0.34532759268472746)
('deflection', 0.6430281779687752)
('shape', 0.4639674541301266)
('chord', 0.8709353576608612)
('including', 0.4431677181663831)
('carry', 0.7318633582001741)
('plate', 0.43797002574911464)
('approximated', 0.2923988788120807)
('thickness', 0.49170672177662245)
('calculate', 0.2999840580752488)
('derive', 0.4484757731928266)
('described', 0.540884295338136)
('form', 0.4298721518013058)
('assumed', 0.5377978363825612)
('normal', 0.6021649098463823)
('quasi', 1.062302318195754)
('tn', 1.3247578493204235)
('acting', 1.0167219289972653)
('experiment', 0.561932318143223)
('taken', 0.791851025607822)
('piston', 1.2117615683846592)
('flat', 0.514388935124063)
('coupled', 1.0384747732446729)
('flow', 0.14866562443739625)
('polynomials', 1.1514710541804372)
('untapered', 1.4646617963042792)
('tested', 0.3467520979633869)
('external', 0.749111576071912)
('although', 0.7794517903229788)
('sweptback', 1.2355891133357404)
('equations', 0.27897283406911544)
('obtained', 0.2575833619787038)
('account', 0.7095555747681885)
('made', 0.34532759268472746)
('g', 0.9371084962176317)
('presented', 0.22614556065231373)
('h', 1.0273618326019642)
('analysis', 0.43187216246807486)
('airfoil', 0.7252840311208308)
('motion', 0.6185642304678356)
('calculations', 0.2999840580752488)
('procedure', 0.6754116910167508)
('morgan', 0.0)
('experimental', 0.3532647672633725)
('effects', 0.20869166609271003)
