('roughness', 3.8109543418518608)
('transition', 2.1613174112536027)
('element', 3.048763473481489)
('data', 1.3120124627465408)
('ratio', 0.5628844396684268)
('plate', 0.7007520411985835)
('height', 1.4429421546442487)
('number', 0.20730244269335876)
('thickness', 0.5900480661319469)
('published', 1.133761693061184)
('reynolds', 0.5962338522927676)
('effect', 0.25042999931125204)
('TEXT', 0.0)
('speed', 0.3322890475110616)
('laminar', 0.37861668257218817)
('effects', 0.16695333287416803)
('turbulence', 0.43901710781749403)
('turbulent', 0.43901710781749403)
('displacement', 0.5604580579693381)
('AUTHOR', 0.0)
('review', 0.6626231827225363)
('boundary', 0.21972245773362198)
('available', 0.5700984783329137)
('TITLE', 0.0)
('DOC', 0.0)
('DOCNO', 0.0)
('flat', 0.41151114809925043)
('BIBLIO', 0.0)
('layer', 0.23027435525837428)
('stream', 0.35792408619586114)
('flow', 0.11893249954991701)
('advisory', 0.6551794365777063)
('show', 0.18650441927965478)
('shape', 0.18558698165205065)
('paper', 0.1921931567198599)
('relation', 0.21573452111046232)
('committee', 0.5635503633902907)
('rough', 0.3810954341851861)
('airstream', 0.5299031397281694)
('distributed', 0.12584895410525695)
('better', 0.4109447330407857)
('location', 0.2723152969287967)
('good', 0.2332286660600955)
('increased', 0.16101519431677577)
('downstream', 0.30254338411609005)
('dependent', 0.2332286660600955)
('presented', 0.0904582242609255)
('l', 0.42004191086135845)
('aeronautics', 0.4411728202280791)
('national', 0.4942356453342962)
('zero', 0.23697442231358556)
('gradient', 0.2465818053225478)
('critical', 0.29408764531328374)
('foils', 0.6551794365777063)
('occurs', 0.2324960620508882)
('shows', 0.18650441927965478)
('pressure', 0.08331232786271102)
('dryden', 0.6551794365777063)
('streams', 0.17896204309793057)
('discusses', 0.15579661899971875)
('functional', 0.1912222753071638)
('reaches', 0.35813799002073604)
('plot', 0.40260657214688067)
('given', 0.12891041768721762)
('remains', 0.33131159136126814)
('initial', 0.24913513552306427)
('roghness', 0.7244941546337007)
('gives', 0.2207988943923378)
('function', 0.1912222753071638)
('made', 0.138131037073891)
('smooth', 0.40260657214688067)
('value', 0.13588375148868512)
('air', 0.2063157996044922)
('reanalyze', 0.7244941546337007)
('similar', 0.21950855390874702)
('constant', 0.20300057887280212)
('reanalysis', 0.7244941546337007)
('certain', 0.24827676115392508)
('single', 0.3167404102431288)
('well', 0.21511913455302448)
('information', 0.34607519124187464)
('different', 0.19268215524927906)
('hugh', 0.0)
('also', 0.15148417633634326)
('elements', 0.3810954341851861)
('representation', 0.4536891345234797)
('attempt', 0.36614226078808976)
('especially', 0.42492092727830166)
('correlate', 0.2639771360348916)
('correlation', 0.2639771360348916)
('position', 0.27563051766048674)
