('nose', 1.0)
('body', 1.0)
('flow', 1.0)
('similarity', 0.8333333333333334)
('blunt', 0.8333333333333334)
('shape', 0.6666666666666666)
('slender', 0.6666666666666666)
('surface', 0.6666666666666666)
('wave', 0.5)
('shock', 0.5)
('energy', 0.5)
('hypersonic', 0.5)
('pressures', 0.5)
('inviscid', 0.5)
('leading', 0.5)
('distance', 0.5)
('field', 0.5)
('drag', 0.5)
('edge', 0.5)
('TEXT', 0.3333333333333333)
('also', 0.3333333333333333)
('downstream', 0.3333333333333333)
('predicted', 0.3333333333333333)
('AUTHOR', 0.3333333333333333)
('pressure', 0.3333333333333333)
('free', 0.3333333333333333)
('interaction', 0.3333333333333333)
('larger', 0.3333333333333333)
('speeds', 0.3333333333333333)
('considerations', 0.3333333333333333)
('TITLE', 0.3333333333333333)
('DOC', 0.3333333333333333)
('revolution', 0.3333333333333333)
('given', 0.3333333333333333)
('area', 0.3333333333333333)
('DOCNO', 0.3333333333333333)
('viscous', 0.3333333333333333)
('flat', 0.3333333333333333)
('flight', 0.3333333333333333)
('hemisphere', 0.3333333333333333)
('BIBLIO', 0.3333333333333333)
('cylinder', 0.3333333333333333)
('insulated', 0.3333333333333333)
('nosed', 0.3333333333333333)
('bodies', 0.3333333333333333)
('angles', 0.16666666666666666)
('over', 0.16666666666666666)
('results', 0.16666666666666666)
('experiments', 0.16666666666666666)
('scs', 0.16666666666666666)
('taken', 0.16666666666666666)
('one', 0.16666666666666666)
('depend', 0.16666666666666666)
('less', 0.16666666666666666)
('contained', 0.16666666666666666)
('exhibits', 0.16666666666666666)
('analogous', 0.16666666666666666)
('plate', 0.16666666666666666)
('junction', 0.16666666666666666)
('greater', 0.16666666666666666)
('far', 0.16666666666666666)
('possible', 0.16666666666666666)
('nearly', 0.16666666666666666)
('closely', 0.16666666666666666)
('blast', 0.16666666666666666)
('bluntnosed', 0.16666666666666666)
('entire', 0.16666666666666666)
('l', 0.16666666666666666)
('form', 0.16666666666666666)
('small', 0.16666666666666666)
('found', 0.16666666666666666)
('shows', 0.16666666666666666)
('satisfactory', 0.16666666666666666)
('right', 0.16666666666666666)
('hammitt', 0.16666666666666666)
('growth', 0.16666666666666666)
('provided', 0.16666666666666666)
('bogdonoff', 0.16666666666666666)
('thickness', 0.16666666666666666)
('behind', 0.16666666666666666)
('t', 0.16666666666666666)
('values', 0.16666666666666666)
('boundary', 0.16666666666666666)
('induced', 0.16666666666666666)
('theory', 0.16666666666666666)
('respectively', 0.16666666666666666)
('however', 0.16666666666666666)
('here', 0.16666666666666666)
('extent', 0.16666666666666666)
('based', 0.16666666666666666)
('equations', 0.16666666666666666)
('intense', 0.16666666666666666)
('obtained', 0.16666666666666666)
('comparison', 0.16666666666666666)
('c', 0.16666666666666666)
('g', 0.16666666666666666)
('geometry', 0.16666666666666666)
('many', 0.16666666666666666)
('study', 0.16666666666666666)
('generated', 0.16666666666666666)
('times', 0.16666666666666666)
('motion', 0.16666666666666666)
('s', 0.16666666666666666)
('important', 0.16666666666666666)
('finds', 0.16666666666666666)
('layer', 0.16666666666666666)
('except', 0.16666666666666666)
('dimensional', 0.16666666666666666)
('directly', 0.16666666666666666)
('constant', 0.16666666666666666)
('diameter', 0.16666666666666666)
('two', 0.16666666666666666)
('properties', 0.16666666666666666)
('indicate', 0.16666666666666666)
('much', 0.16666666666666666)
('combined', 0.16666666666666666)
('show', 0.16666666666666666)
('vas', 0.16666666666666666)
('low', 0.16666666666666666)
('direction', 0.16666666666666666)
('kubota', 0.16666666666666666)
('that', 0.16666666666666666)
('phenomena', 0.16666666666666666)
('accurately', 0.16666666666666666)
('transverse', 0.16666666666666666)
('forward', 0.16666666666666666)
('somewhat', 0.16666666666666666)
('number', 0.16666666666666666)
('utilizing', 0.16666666666666666)
('must', 0.16666666666666666)
('account', 0.16666666666666666)
('tunnel', 0.16666666666666666)
('characteristic', 0.16666666666666666)
('j', 0.16666666666666666)
('air', 0.16666666666666666)
('near', 0.16666666666666666)
('replaced', 0.16666666666666666)
('distribution', 0.16666666666666666)
('similar', 0.16666666666666666)
('detailed', 0.16666666666666666)
('taylor', 0.16666666666666666)
('ae', 0.16666666666666666)
('stream', 0.16666666666666666)
('certain', 0.16666666666666666)
('galcit', 0.16666666666666666)
('corresponding', 0.16666666666666666)
('helium', 0.16666666666666666)
('relatively', 0.16666666666666666)
('lees', 0.16666666666666666)
('reynolds', 0.16666666666666666)
('lin', 0.16666666666666666)
('portion', 0.16666666666666666)
('afterbody', 0.16666666666666666)
('details', 0.16666666666666666)
('sakurai', 0.16666666666666666)
('plane', 0.16666666666666666)
('class', 0.16666666666666666)
('constants', 0.16666666666666666)
('a', 0.16666666666666666)
('i', 0.16666666666666666)
('analysis', 0.16666666666666666)
('experimental', 0.16666666666666666)
('dimension', 0.16666666666666666)
('effects', 0.16666666666666666)
