('transformation', 2.9274534328006965)
('layer', 1.1513717762918714)
('turbulent', 2.19508553908747)
('boundary', 1.0986122886681098)
('TITLE', 0)
('DOC', 0)
('AUTHOR', 0)
('TEXT', 0)
('compressible', 1.9416366382779313)
('incompressible', 2.4574498035549612)
('BIBLIO', 0)
('DOCNO', 0)
('required', 2.1450751185128087)
('ae', 0)
('separation', 2.030005788728021)
('stream', 1.7896204309793056)
('preserving', 6.1463292576688975)
('results', 0.5920785169836601)
('friction', 2.8141247474936932)
('except', 3.1178071612919154)
('good', 2.332286660600955)
('relation', 2.157345211104623)
('associated', 3.040248926946041)
('apparent', 3.661422607880897)
('scs', 0)
('postulate', 5.453182077108952)
('given', 1.289104176872176)
('layers', 1.1513717762918714)
('temperature', 1.505148634157773)
('remains', 3.3131159136126813)
('measured', 1.5924523660683565)
('self', 4.67999218887547)
('point', 1.776881405201876)
('laminar', 1.8930834128609406)
('elemental', 3.8109543418518608)
('flow', 0.594662497749585)
('application', 1.8377697748768882)
('causing', 2.954482105188616)
('boundarylayer', 3.949104680332678)
('stewartson', 5.453182077108952)
('modification', 3.6073553866106214)
('invariant', 5.453182077108952)
('include', 1.7726708726655325)
('demonstrated', 3.4837414306434447)
('function', 1.9122227530716378)
('independently', 3.219589855601858)
('fluctuating', 3.9127370361618032)
('general', 0)
('thus', 0)
('equivalent', 3.394793944626948)
('viscosity', 3.086058462977335)
('agreement', 2.0464445150711814)
('transformed', 2.9274534328006965)
('pressure', 0.8331232786271101)
('rise', 3.5072719280536386)
('key', 0)
('experimentally', 1.41305906905349)
('analytically', 2.5909811961794835)
('equations', 1.1158913362764618)
('coefficients', 1.7274886498722994)
('a', 0)
('essentially', 3.1340676821636957)
('reported', 2.572112711875101)
('computations', 2.240995240391548)
('values', 1.3588375148868512)
('j', 4.605884216721749)
('explicit', 4.354569788440842)
('analysis', 1.7274886498722994)
('show', 1.8650441927965475)
('shown', 1.5924523660683565)
('mass', 3.010835041739748)
('shear', 2.659974067666435)
('components', 3.1340676821636957)
('mager', 6.1463292576688975)
('mean', 2.2145036249445713)
('first', 2.1150428314139336)
