('fatigue', 4.200419108613584)
('acoustic', 4.536891345234797)
('TITLE', 0)
('DOC', 0)
('given', 1.289104176872176)
('AUTHOR', 0)
('due', 2.324960620508882)
('TEXT', 0)
('DOCNO', 0)
('inputs', 5.0477169690007875)
('regard', 3.7185810217208455)
('BIBLIO', 0)
('type', 1.9516367216125146)
('pertaining', 5.0477169690007875)
('beneficial', 5.858647185217117)
('naca', 3.986845008315525)
('particularly', 2.5815024522249397)
('random', 4.354569788440842)
('results', 0.5920785169836601)
('generalization', 0)
('model', 1.9719419877732602)
('hess', 0)
('panel', 3.07055427644137)
('loading', 1.7115520576094867)
('discussion', 1.5579661899971873)
('cantilever', 4.41172820228079)
('flat', 2.057555740496252)
('tn', 5.299031397281694)
('test', 1.3870083918535476)
('increasing', 1.6101519431677576)
('structures', 2.408659639385529)
('tests', 1.3870083918535476)
('stiffening', 3.531369479632699)
('increased', 1.6101519431677576)
('comparisons', 2.362139623750636)
('beams', 4.249209272783016)
('exposed', 4.847046273538637)
('use', 0)
('curvature', 3.3531212482263806)
('failure', 3.7185810217208455)
('aircraft', 3.1018068199454745)
('significant', 2.8504923916645684)
('along', 2.3396667678985774)
('data', 1.8743035182093442)
('appears', 2.610212558107371)
('powerplants', 7.244941546337007)
('structural', 2.408659639385529)
('stress', 2.024585721258682)
('made', 1.3813103707389098)
('level', 3.394793944626948)
('pressure', 0.8331232786271101)
('differential', 2.5909811961794835)
('life', 4.67999218887547)
('n', 3.556062092223071)
('discrete', 5.165500004657171)
('common', 4.41172820228079)
('w', 4.605884216721749)
('time', 2.1511913455302447)
('hence', 4.0260657214688065)
('problem', 1.3423082129356407)
('panels', 3.07055427644137)
('studies', 1.7560038201803205)
('noted', 2.701646764067003)
