('skin', 1.0)
('ratios', 0.8888888888888888)
('stress', 0.6666666666666666)
('peak', 0.6666666666666666)
('stiffener', 0.5555555555555556)
('parameter', 0.4444444444444444)
('thermal', 0.3333333333333333)
('increases', 0.3333333333333333)
('conductivity', 0.3333333333333333)
('temperature', 0.3333333333333333)
('increasing', 0.3333333333333333)
('joint', 0.3333333333333333)
('aerodynamic', 0.3333333333333333)
('TITLE', 0.2222222222222222)
('DOC', 0.2222222222222222)
('ratio', 0.2222222222222222)
('AUTHOR', 0.2222222222222222)
('transfer', 0.2222222222222222)
('decreases', 0.2222222222222222)
('thickness', 0.2222222222222222)
('width', 0.2222222222222222)
('TEXT', 0.2222222222222222)
('interior', 0.2222222222222222)
('DOCNO', 0.2222222222222222)
('heat', 0.2222222222222222)
('BIBLIO', 0.2222222222222222)
('combinations', 0.2222222222222222)
('stresses', 0.2222222222222222)
('g', 0.2222222222222222)
('average', 0.2222222222222222)
('lowers', 0.1111111111111111)
('naca', 0.1111111111111111)
('heated', 0.1111111111111111)
('results', 0.1111111111111111)
('nondimensional', 0.1111111111111111)
('electronic', 0.1111111111111111)
('griffith', 0.1111111111111111)
('increase', 0.1111111111111111)
('subjected', 0.1111111111111111)
('produces', 0.1111111111111111)
('moderately', 0.1111111111111111)
('tn', 0.1111111111111111)
('indicate', 0.1111111111111111)
('structures', 0.1111111111111111)
('greatly', 0.1111111111111111)
('obtained', 0.1111111111111111)
('somewhat', 0.1111111111111111)
('form', 0.1111111111111111)
('may', 0.1111111111111111)
('analyzer', 0.1111111111111111)
('effects', 0.1111111111111111)
('miltonberger', 0.1111111111111111)
('considerably', 0.1111111111111111)
('made', 0.1111111111111111)
('e', 0.1111111111111111)
('moderate', 0.1111111111111111)
('presented', 0.1111111111111111)
('h', 0.1111111111111111)
('differential', 0.1111111111111111)
('variations', 0.1111111111111111)
('heating', 0.1111111111111111)
('winglike', 0.1111111111111111)
('aerodynamically', 0.1111111111111111)
('temperatures', 0.1111111111111111)
('decreasing', 0.1111111111111111)
('aid', 0.1111111111111111)
('typical', 0.1111111111111111)
