('temperature', 1.505148634157773)
('results', 0.5920785169836601)
('thermal', 2.7790334276824233)
('beam', 4.249209272783016)
('presented', 0.9045822426092549)
('stresses', 2.024585721258682)
('transient', 3.8437441646748516)
('plate', 1.7518801029964586)
('corresponding', 2.5175537276246662)
('case', 1.204686835059593)
('distribution', 1.2584895410525694)
('numerical', 1.9317355672952197)
('stress', 2.024585721258682)
('TEXT', 0)
('environment', 5.165500004657171)
('convective', 3.394793944626948)
('differentials', 2.5909811961794835)
('AUTHOR', 0)
('aircraft', 3.1018068199454745)
('aerodynamic', 2.1760373441167755)
('heating', 1.3588375148868512)
('first', 2.1150428314139336)
('TITLE', 0)
('simple', 2.0464445150711814)
('DOC', 0)
('one', 0)
('described', 2.163537181352544)
('transfer', 1.9926681182903772)
('DOCNO', 0)
('theoretical', 1.8068622374138117)
('heat', 1.3588375148868512)
('BIBLIO', 0)
('representing', 2.610212558107371)
('wide', 3.3131159136126813)
('temperatures', 1.505148634157773)
('length', 2.610212558107371)
('time', 2.1511913455302447)
('bending', 3.1340676821636957)
('skin', 2.7231529692879666)
('scs', 0)
('outer', 3.5072719280536386)
('parameters', 2.103277989834347)
('concerned', 3.086058462977335)
('inducing', 3.0552868043105814)
('constant', 2.030005788728021)
('flanged', 5.165500004657171)
('good', 2.332286660600955)
('increases', 1.6101519431677576)
('flanges', 5.165500004657171)
('applicable', 1.8377697748768882)
('side', 3.661422607880897)
('j', 4.605884216721749)
('builtup', 7.244941546337007)
('second', 2.5909811961794835)
('increase', 1.6101519431677576)
('investigation', 1.3074053412545807)
('linear', 2.2015164294177603)
('isakson', 0)
('agreement', 2.0464445150711814)
('carried', 2.9274534328006965)
('g', 3.748433984870527)
('study', 1.7560038201803205)
('range', 1.505148634157773)
('resulting', 0.5920785169836601)
('faces', 3.949104680332678)
('whole', 4.249209272783016)
('subjected', 2.7231529692879666)
('experimental', 1.41305906905349)
('period', 3.8437441646748516)
('associated', 3.040248926946041)
('thick', 1.9668268871064898)
('linearly', 2.2015164294177603)
('remains', 3.3131159136126813)
('due', 2.324960620508882)
('indicate', 1.8199915288556043)
('flat', 2.057555740496252)
('obtained', 1.0303334479148152)
('determination', 1.41305906905349)
('simulate', 3.6340236336927827)
('present', 0.9045822426092549)
('work', 2.5087430979425114)
('i', 0)
('determined', 1.41305906905349)
('values', 1.3588375148868512)
('ae', 0)
('acceleration', 3.7792056435372805)
('information', 3.460751912418746)
('variety', 4.153899092978691)
('parts', 2.572112711875101)
('finite', 2.8754936938699855)
('intended', 4.760034896549007)
('models', 1.9719419877732602)
('restraint', 5.165500004657171)
('effect', 0.8347666643708401)
('variation', 2.188695740988699)
('edges', 1.8513139999846455)
('infinite', 2.7676047318588006)
('structure', 2.408659639385529)
('considered', 1.6689924431906908)
('analysis', 1.7274886498722994)
('model', 1.9719419877732602)
