('roughness', 3.8109543418518608)
('transition', 2.701646764067003)
('boundary', 1.0986122886681098)
('layer', 1.1513717762918714)
('position', 2.7563051766048674)
('number', 0.6910081423111959)
('dimensional', 1.8930834128609406)
('three', 2.3697442231358554)
('reynolds', 1.9874461743092255)
('trip', 5.299031397281694)
('elements', 3.8109543418518608)
('effect', 0.8347666643708401)
('flow', 0.594662497749585)
('vorticity', 3.2936978277555795)
('TEXT', 0)
('BIBLIO', 0)
('laminar', 1.8930834128609406)
('height', 3.6073553866106214)
('vortices', 3.2936978277555795)
('turbulent', 2.19508553908747)
('AUTHOR', 0)
('spacing', 3.6895934848475935)
('TITLE', 0)
('DOC', 0)
('spiral', 5.858647185217117)
('DOCNO', 0)
('field', 2.01383292948242)
('breakdown', 5.635503633902907)
('supersonic', 1.8513139999846455)
('contaminates', 5.635503633902907)
('results', 0.5920785169836601)
('violent', 6.551794365777062)
('experiments', 2.247729272572892)
('still', 4.109447330407857)
('scs', 0)
('row', 4.760034896549007)
('one', 0)
('outer', 3.5072719280536386)
('lateral', 3.373740535429116)
('persist', 6.1463292576688975)
('local', 2.416627809034706)
('tained', 6.1463292576688975)
('breaks', 5.0477169690007875)
('trailing', 3.4382790565666874)
('increasing', 1.6101519431677576)
('d', 4.200419108613584)
('investigate', 1.3074053412545807)
('x', 2.701646764067003)
('relative', 2.157345211104623)
('surrounding', 4.760034896549007)
('laboratory', 3.9127370361618032)
('propulsion', 4.300502567170566)
('per', 2.838222299072754)
('thickness', 1.9668268871064898)
('induced', 3.0552868043105814)
('occurs', 2.324960620508882)
('power', 2.6910646547364663)
('viscosity', 3.086058462977335)
('california', 5.453182077108952)
('contamination', 5.635503633902907)
('appears', 2.610212558107371)
('kinematic', 4.942356453342962)
('institute', 5.165500004657171)
('k', 3.7792056435372805)
('spheres', 3.5813799002073603)
('w', 4.605884216721749)
('speeds', 1.661445237555308)
('suddenly', 4.67999218887547)
('viz', 6.1463292576688975)
('mccauley', 0)
('size', 3.531369479632699)
('little', 3.986845008315525)
('van', 4.847046273538637)
('jet', 2.544461180544591)
('driest', 7.244941546337007)
('initial', 2.4913513552306426)
('indicate', 1.8199915288556043)
('controlled', 3.086058462977335)
('becoming', 3.2936978277555795)
('sublayer', 4.942356453342962)
('varying', 2.2210610254907306)
('begins', 4.605884216721749)
('tunnel', 1.9979174741765209)
('double', 4.200419108613584)
('j', 4.605884216721749)
('r', 3.416300149847912)
('v', 4.066887715989061)
('numbers', 0.6910081423111959)
('ae', 0)
('ensuing', 7.244941546337007)
('performed', 2.9011361244833234)
('in', 0)
('strength', 3.150596984114906)
('rather', 3.7185810217208455)
('technology', 5.165500004657171)
('varies', 2.2210610254907306)
('fourth', 4.41172820228079)
('inch', 3.8109543418518608)
('may', 0)
('upon', 2.9682754273209517)
('velocity', 1.4398065774205184)
('mach', 1.3126963588889962)
('e', 2.8882327196474153)
('element', 3.8109543418518608)
('edge', 1.8513139999846455)
('u', 3.986845008315525)
('wind', 2.4574498035549612)
