('motion', 2.4742569218713424)
('attack', 2.0211541400335302)
('missile', 3.0749953317398813)
('angle', 1.3566923691534298)
('equations', 0.8927130690211694)
('atmosphere', 1.7329396317884491)
('maximum', 1.500005650784254)
('descending', 3.931076619466237)
('time', 1.2907148073181467)
('oscillatory', 1.7202010268682266)
('j', 1.8423536866886996)
('TITLE', 0.0)
('DOC', 0.0)
('dynamic', 1.2043340166958991)
('set', 1.1929046677182766)
('constant', 0.8120023154912085)
('AUTHOR', 0.0)
('trajectory', 1.7646912809123163)
('TEXT', 0.0)
('DOCNO', 0.0)
('spring', 2.1196125589126775)
('BIBLIO', 0.0)
('rotational', 1.3412484992905522)
('equation', 0.4463565345105847)
('allows', 1.4029087712214556)
('transformation', 1.1709813731202787)
('mass', 1.2043340166958991)
('function', 0.3824445506143276)
('ae', 0.0)
('calculation', 0.23998724646019906)
('describing', 0.4327074362705088)
('system', 0.5535209463717602)
('zero', 0.47394884462717113)
('static', 0.5558066855364847)
('manner', 0.6334808204862576)
('aerodynamic', 0.43520746882335515)
('speed', 0.3322890475110616)
('yet', 0.8944705648194452)
('scs', 0.0)
('relatively', 0.43146904222092464)
('even', 0.6747481070858232)
('given', 0.25782083537443523)
('rapidly', 0.7558411287074561)
('additional', 0.5299643392404835)
('solution', 0.21548501108973317)
('computing', 0.44819904807830957)
('gravity', 0.9520069793098014)
('friedrich', 1.1717294370434235)
('conditions', 0.2734411529114736)
('ballistic', 0.8218894660815714)
('damping', 0.696748286128689)
('envelope', 1.0906364154217905)
('type', 0.39032734432250293)
('method', 0.20210616412372714)
('shows', 0.37300883855930955)
('separated', 0.40600115774560425)
('complete', 0.5512610353209735)
('written', 0.9211768433443498)
('initial', 0.49827027104612853)
('oscillating', 0.6080497853892082)
('accurately', 0.5750987387739971)
('dore', 0.0)
('variable', 0.5604580579693381)
('analogous', 0.6511914999545465)
('unity', 0.7379186969695187)
('center', 0.7062738959265399)
('f', 0.7437162043441692)
('h', 0.8218894660815714)
('presented', 0.180916448521851)
('equal', 0.6403780557004914)
('solved', 0.5558066855364847)
('r', 0.6832600299695825)
('undamped', 1.4489883092674014)
('neglected', 0.6747481070858232)
('obtain', 0.20606668958296304)
('reduced', 0.45226698492573414)
