('flight', 2.4913513552306426)
('ballistic', 4.109447330407857)
('range', 1.505148634157773)
('drag', 2.3176878611798024)
('powered', 2.6910646547364663)
('vehicle', 3.040248926946041)
('vehicles', 3.040248926946041)
('glide', 5.453182077108952)
('ratios', 1.4072110991710671)
('heat', 1.3588375148868512)
('lift', 2.163537181352544)
('velocity', 1.4398065774205184)
('skip', 5.858647185217117)
('found', 1.4703900007925987)
('end', 3.556062092223071)
('may', 0)
('TEXT', 0)
('superior', 5.453182077108952)
('tn', 5.299031397281694)
('convective', 3.394793944626948)
('far', 3.5813799002073603)
('material', 2.9274534328006965)
('disadvantage', 6.551794365777062)
('AUTHOR', 0)
('body', 1.4013971293056473)
('comparable', 1.6958654614417872)
('however', 2.544461180544591)
('aerodynamic', 2.1760373441167755)
('treated', 2.826100938540409)
('studied', 1.7560038201803205)
('heating', 1.3588375148868512)
('motion', 2.4742569218713424)
('naca', 3.986845008315525)
('TITLE', 0)
('DOC', 0)
('given', 1.289104176872176)
('transfer', 1.9926681182903772)
('long', 3.2018902785024568)
('DOCNO', 0)
('BIBLIO', 0)
('developing', 1.6101519431677576)
('coolant', 4.472352824097226)
('unpowered', 7.244941546337007)
('mass', 3.010835041739748)
('hypervelocity', 5.858647185217117)
('atmosphere', 2.8882327196474153)
('rocket', 3.7185810217208455)
('authors', 2.745131876006742)
('friction', 2.8141247474936932)
('minimizing', 4.153899092978691)
('relation', 2.157345211104623)
('earth', 4.300502567170566)
('kinetic', 4.066887715989061)
('eggers', 7.244941546337007)
('employed', 6.551794365777062)
('main', 3.2559574997727325)
('convected', 3.394793944626948)
('return', 5.858647185217117)
('greater', 3.0254338411609)
('advantage', 4.066887715989061)
('closely', 2.701646764067003)
('using', 0)
('day', 0)
('radiant', 6.551794365777062)
('yield', 2.914208206050676)
('reduced', 2.2613349246286707)
('characterized', 4.249209272783016)
('neighborhood', 5.299031397281694)
('energy', 2.659974067666435)
('back', 4.472352824097226)
('converting', 5.165500004657171)
('propulsion', 4.300502567170566)
('re', 3.8109543418518608)
('radiated', 3.8437441646748516)
('increasing', 1.6101519431677576)
('terms', 2.1511913455302447)
('ability', 6.1463292576688975)
('pressure', 0.8331232786271101)
('approaches', 2.680593354869171)
('offset', 7.244941546337007)
('analyzed', 3.1018068199454745)
('along', 2.3396667678985774)
('convert', 5.165500004657171)
('connection', 3.7792056435372805)
('trajectory', 4.41172820228079)
('consequently', 4.153899092978691)
('previously', 3.219589855601858)
('least', 3.8437441646748516)
('artifice', 6.551794365777062)
('reducing', 2.2613349246286707)
('system', 2.7676047318588006)
('low', 2.362139623750636)
('compensating', 6.1463292576688975)
('thus', 0)
('idealized', 3.6340236336927827)
('highest', 4.760034896549007)
('present', 0.9045822426092549)
('exception', 3.1178071612919154)
('j', 4.605884216721749)
('maximum', 2.500009417973757)
('involved', 2.5815024522249397)
('similar', 2.19508553908747)
('manner', 3.167404102431288)
('required', 2.1450751185128087)
('is', 0)
('motors', 5.165500004657171)
('it', 0)
('equal', 3.2018902785024568)
('attain', 4.942356453342962)
('sense', 4.760034896549007)
('comparative', 1.6958654614417872)
('relatively', 2.157345211104623)
('missiles', 3.8437441646748516)
('rather', 3.7185810217208455)
('studying', 1.7560038201803205)
('generally', 0)
('performance', 2.9011361244833234)
('several', 2.3929112824173897)
('blunt', 2.2545089595582706)
('trajectories', 4.41172820228079)
('entry', 3.6073553866106214)
('types', 1.9516367216125146)
('a', 0)
('kept', 5.635503633902907)
('considered', 1.6689924431906908)
('well', 2.1511913455302447)
('analysis', 1.7274886498722994)
('efficient', 3.877645716350533)
('senior', 7.244941546337007)
('requires', 2.1450751185128087)
('order', 1.9926681182903772)
