('boundary', 1.0)
('layer', 1.0)
('equilibrium', 0.5555555555555556)
('recombination', 0.5555555555555556)
('nonequilibrium', 0.4444444444444444)
('stagnation', 0.4444444444444444)
('equations', 0.4444444444444444)
('point', 0.4444444444444444)
('state', 0.3333333333333333)
('transfer', 0.3333333333333333)
('heat', 0.3333333333333333)
('case', 0.3333333333333333)
('numerical', 0.3333333333333333)
('BIBLIO', 0.2222222222222222)
('results', 0.2222222222222222)
('catalytic', 0.2222222222222222)
('TITLE', 0.2222222222222222)
('TEXT', 0.2222222222222222)
('solution', 0.2222222222222222)
('dissociated', 0.2222222222222222)
('shown', 0.2222222222222222)
('AUTHOR', 0.2222222222222222)
('atom', 0.2222222222222222)
('wall', 0.2222222222222222)
('DOC', 0.2222222222222222)
('rates', 0.2222222222222222)
('DOCNO', 0.2222222222222222)
('j', 0.2222222222222222)
('developed', 0.1111111111111111)
('speed', 0.1111111111111111)
('scs', 0.1111111111111111)
('slow', 0.1111111111111111)
('depend', 0.1111111111111111)
('parameters', 0.1111111111111111)
('thermochemical', 0.1111111111111111)
('to', 0.1111111111111111)
('lewis', 0.1111111111111111)
('diffusion', 0.1111111111111111)
('fay', 0.1111111111111111)
('very', 0.1111111111111111)
('presented', 0.1111111111111111)
('differential', 0.1111111111111111)
('reduced', 0.1111111111111111)
('concluded', 0.1111111111111111)
('reactions', 0.1111111111111111)
('set', 0.1111111111111111)
('methods', 0.1111111111111111)
('rate', 0.1111111111111111)
('noncatalytic', 0.1111111111111111)
('entering', 0.1111111111111111)
('riddell', 0.1111111111111111)
('even', 0.1111111111111111)
('nonlinear', 0.1111111111111111)
('formula', 0.1111111111111111)
('shows', 0.1111111111111111)
('terms', 0.1111111111111111)
('theory', 0.1111111111111111)
('represented', 0.1111111111111111)
('relating', 0.1111111111111111)
('interpret', 0.1111111111111111)
('involved', 0.1111111111111111)
('transition', 0.1111111111111111)
('introduced', 0.1111111111111111)
('number', 0.1111111111111111)
('one', 0.1111111111111111)
('factor', 0.1111111111111111)
('computed', 0.1111111111111111)
('proceed', 0.1111111111111111)
('two', 0.1111111111111111)
('fast', 0.1111111111111111)
('slowly', 0.1111111111111111)
('flight', 0.1111111111111111)
('exactly', 0.1111111111111111)
('accurately', 0.1111111111111111)
('external', 0.1111111111111111)
('particular', 0.1111111111111111)
('made', 0.1111111111111111)
('critically', 0.1111111111111111)
('f', 0.1111111111111111)
('frozen', 0.1111111111111111)
('air', 0.1111111111111111)
('near', 0.1111111111111111)
('r', 0.1111111111111111)
('ae', 0.1111111111111111)
('almost', 0.1111111111111111)
('general', 0.1111111111111111)
('high', 0.1111111111111111)
('assumptions', 0.1111111111111111)
('formulation', 0.1111111111111111)
('unaffected', 0.1111111111111111)
('simple', 0.1111111111111111)
('physical', 0.1111111111111111)
('different', 0.1111111111111111)
('chemical', 0.1111111111111111)
('unity', 0.1111111111111111)
('sizes', 0.1111111111111111)
('ordinary', 0.1111111111111111)
('parameter', 0.1111111111111111)
('surfaces', 0.1111111111111111)
('provided', 0.1111111111111111)
('scale', 0.1111111111111111)
('included', 0.1111111111111111)
('a', 0.1111111111111111)
('correlated', 0.1111111111111111)
('considered', 0.1111111111111111)
('flow', 0.1111111111111111)
('correlation', 0.1111111111111111)
('bodies', 0.1111111111111111)
('effects', 0.1111111111111111)
