('TITLE', 0)
('DOC', 0)
('AUTHOR', 0)
('TEXT', 0)
('DOCNO', 0)
('blunt', 2.2537949288246137)
('body', 1.4006830985719902)
('BIBLIO', 0)
('supersonic', 1.8505999692509885)
('problem', 1.3415941822019837)
('set', 2.9815476385620343)
('ae', 0)
('proposed', 3.4600378816850887)
('reasons', 2.9401624223991805)
('others', 1.911508722337981)
('hypersonic', 2.2674937731827756)
('results', 0.5913644862500029)
('existing', 2.4402064708700935)
('plausible', 5.634789603169249)
('indicates', 1.8192774981219473)
('full', 3.8430301339411947)
('solutions', 1.076711024715009)
('inviscid', 2.9401624223991805)
('medium', 4.2997885364369095)
('electronic', 4.199705077879927)
('dyke', 5.1647859739235145)
('scs', 0)
('given', 1.2883901461385192)
('van', 4.846332242804979)
('review', 3.312401882879024)
('solving', 2.7783193969487665)
('flow', 0.593948467015928)
('field', 2.0131188987487634)
('various', 6.551080335043404)
('details', 2.5168396968910094)
('extensions', 2.9675613965872945)
('method', 1.0098167898849786)
('numerical', 1.9310215365615626)
('waves', 1.7719568419318754)
('sections', 2.1816324825763833)
('predicting', 1.8018098050815565)
('treatments', 3.5806658694737035)
('number', 0.690294111577539)
('failure', 3.7178669909871886)
('shock', 1.718774576471566)
('detached', 3.810240311118204)
('using', 0)
('equations', 1.115177305542805)
('adequate', 4.248495242049359)
('shown', 1.5917383353346994)
('simpler', 4.411014171547134)
('none', 0)
('d', 4.199705077879927)
('described', 2.162823150618887)
('forth', 5.634789603169249)
('approximations', 1.168881484514666)
('j', 4.605170185988092)
('m', 3.2739356020512282)
('sized', 3.5306554488990423)
('conic', 3.0853444322436783)
('computer', 2.240281209657891)
('survey', 0)
('analytical', 2.5902671654458267)
('support', 2.9675613965872945)
('bodies', 1.4006830985719902)
