('skin', 2.7224389385543097)
('ratios', 1.40649706843741)
('stress', 2.0238716905250254)
('peak', 4.153185062245034)
('stiffener', 3.5306554488990423)
('parameter', 2.10256395910069)
('thermal', 2.7783193969487665)
('increases', 1.6094379124341003)
('conductivity', 2.169053700369523)
('temperature', 1.5044346034241158)
('increasing', 1.6094379124341003)
('joint', 5.047002938267131)
('aerodynamic', 2.1753233133831182)
('TITLE', 0)
('DOC', 0)
('ratio', 1.40649706843741)
('AUTHOR', 0)
('transfer', 1.99195408755672)
('decreases', 2.5998366164619773)
('thickness', 1.9661128563728327)
('width', 4.0661736852554045)
('TEXT', 0)
('interior', 4.6792781581418135)
('DOCNO', 0)
('heat', 1.3581234841531944)
('BIBLIO', 0)
('combinations', 2.456735772821304)
('stresses', 2.0238716905250254)
('g', 3.7477199541368695)
('average', 3.5306554488990423)
('lowers', 2.9267394020670396)
('naca', 3.986130977581868)
('heated', 1.3581234841531944)
('results', 0.5913644862500029)
('nondimensional', 4.248495242049359)
('electronic', 4.199705077879927)
('griffith', 0)
('increase', 1.6094379124341003)
('subjected', 2.7224389385543097)
('produces', 2.8622008809294686)
('moderately', 3.5806658694737035)
('tn', 5.298317366548036)
('indicate', 1.8192774981219473)
('structures', 2.407945608651872)
('greatly', 4.353855757707185)
('obtained', 1.0296194171811581)
('somewhat', 4.1087332996742)
('form', 1.718774576471566)
('may', 0)
('analyzer', 3.101092789211817)
('effects', 0.8340526336371831)
('miltonberger', 0)
('considerably', 2.169053700369523)
('made', 1.3805963400052528)
('e', 2.887518688913758)
('moderate', 3.5806658694737035)
('presented', 0.9038682118755978)
('h', 4.1087332996742)
('differential', 2.5902671654458267)
('variations', 2.187981710255042)
('heating', 1.3581234841531944)
('winglike', 6.551080335043404)
('aerodynamically', 2.1753233133831182)
('temperatures', 1.5044346034241158)
('decreasing', 2.5998366164619773)
('aid', 4.199705077879927)
('typical', 3.66070857714724)
