('fluid', 2.194371508353813)
('stability', 2.0205829154466044)
('coefficient', 1.381419695310914)
('case', 0.963178243460749)
('solutions', 0.6460266148290054)
('laminar', 1.1354216292763701)
('gradient', 1.4790624134950923)
('boundary', 0.6587389547606716)
('incompressible', 1.4740414636927823)
('near', 1.5541602992674959)
('layer', 0.6903946473349286)
('general', 0.0)
('viscosity', 1.8512066593462069)
('velocity', 0.8634555280121168)
('vorticity', 1.3171935188087691)
('disturbances', 1.2341377728974714)
('TEXT', 0.0)
('BIBLIO', 0.0)
('density', 1.1113277587795067)
('main', 1.3020973876156303)
('report', 1.0285594724565776)
('deals', 1.4755517816455745)
('small', 0.7155625600982595)
('mean', 0.8855158376843658)
('mathematical', 1.412262179559617)
('energy', 1.0637040147731112)
('AUTHOR', 0.0)
('TITLE', 0.0)
('DOC', 0.0)
('temperature', 0.6017738413696464)
('DOCNO', 0.0)
('compressible', 0.7763690430177097)
('c', 1.5113966451214493)
('part', 1.0285594724565776)
('present', 0.3615472847502392)
('solid', 1.4322663477894815)
('problem', 0.5366376728807934)
('surface', 0.5522385360021012)
('numbers', 0.27611764463101557)
('reynolds', 0.7946928574302274)
('criterion', 1.6798820311519709)
('product', 1.626469474102162)
('flow', 0.2375793868063712)
('tollmien', 1.090493609275059)
('outer', 0.7013115794639964)
('disturbance', 0.6170688864487357)
('depend', 0.46631452597345957)
('much', 0.6109145547153849)
('rayleigh', 0.8943277586727139)
('actually', 0.7013115794639964)
('tn', 1.0596634733096073)
('indeed', 1.1715866308966918)
('analogous', 0.6510486938078152)
('similar', 0.43887430167076263)
('emphasized', 0.907235462900228)
('l', 0.8399410155759854)
('mode', 0.6109145547153849)
('found', 0.29393519401178836)
('where', 0.0)
('sign', 1.44884550312067)
('approximation', 0.23377629690293322)
('depends', 0.46631452597345957)
('conductivity', 0.43381074007390463)
('shown', 0.3183476670669399)
('opposite', 0.907235462900228)
('exceeding', 0.95186417316307)
('investigation', 0.26133826210418476)
('method', 0.20196335797699572)
('terms', 0.4300954629593176)
('theory', 0.22303546110856098)
('problems', 0.2683188364403967)
('inviscid', 0.5880324844798361)
('governing', 0.6875130051666061)
('free', 0.3963074653396929)
('aerodynamic', 0.4350646626766237)
('equations', 0.22303546110856098)
('obtained', 0.20592388343623164)
('great', 0.8707711515414371)
('determining', 0.28246900766396665)
('study', 0.35105795788933275)
('studied', 0.35105795788933275)
('greatly', 0.8707711515414371)
('first', 0.42286576013605526)
('naca', 0.7972261955163736)
('number', 0.13805882231550778)
('one', 0.0)
('dimensional', 0.3784738764254567)
('simplified', 0.6473788660741758)
('relations', 0.4313262360741932)
('primarily', 0.8822028343094268)
('two', 0.24512686022142308)
('least', 0.768606026788239)
('perturbations', 0.7824046010856293)
('viscous', 0.0)
('final', 0.6234186261116518)
('function', 0.38230174446759624)
('form', 0.34375491529431323)
('gas', 0.0)
('heat', 0.2716246968306389)
('gain', 1.0596634733096073)
('particular', 0.5161576842982566)
('encountered', 0.7824046010856293)
('characteristic', 0.4147487041130396)
('equation', 0.22303546110856098)
('second', 0.5180534330891654)
('value', 0.2716246968306389)
('limiting', 0.4521241787790027)
('placed', 0.7435733981974377)
('values', 0.2716246968306389)
('involved', 0.5161576842982566)
('derived', 0.3586378124075299)
('manner', 0.6333380143395262)
('stream', 0.35778128004912974)
('vanishes', 0.8707711515414371)
('ratio', 0.281299413687482)
('lees', 0.9692664485609959)
('latter', 0.7061310897798085)
('detail', 0.5033679393782019)
('emphasis', 0.9883284845218608)
('ordinary', 0.7161331738947407)
('investigated', 0.26133826210418476)
('normal', 0.4815891217303744)
('effect', 0.16681052672743663)
('flows', 0.1187896934031856)
('m', 0.6547871204102457)
('infinite', 0.5533781402250287)
('mach', 0.2623964656310679)
('tietjens', 1.3102160670086809)
('analysis', 0.3453549238277285)
('order', 0.39839081751134403)
('chief', 1.2291230453870483)
('edge', 0.3701199938501977)
('negligible', 0.7321417154294481)
('enter', 0.7824046010856293)
('lin', 1.44884550312067)
('fact', 0.7620480622236409)
