('roughness', 1.0)
('transition', 0.46153846153846156)
('surface', 0.46153846153846156)
('cooling', 0.38461538461538464)
('reynolds', 0.38461538461538464)
('boundary', 0.3076923076923077)
('speeds', 0.3076923076923077)
('number', 0.3076923076923077)
('dimensional', 0.3076923076923077)
('three', 0.3076923076923077)
('value', 0.3076923076923077)
('layer', 0.3076923076923077)
('effect', 0.3076923076923077)
('supersonic', 0.3076923076923077)
('lateral', 0.23076923076923078)
('distributed', 0.23076923076923078)
('spread', 0.23076923076923078)
('turbulence', 0.23076923076923078)
('critical', 0.23076923076923078)
('TEXT', 0.15384615384615385)
('stability', 0.15384615384615385)
('subsonic', 0.15384615384615385)
('increase', 0.15384615384615385)
('density', 0.15384615384615385)
('disturbances', 0.15384615384615385)
('appeared', 0.15384615384615385)
('AUTHOR', 0.15384615384615385)
('particles', 0.15384615384615385)
('TITLE', 0.15384615384615385)
('DOC', 0.15384615384615385)
('DOCNO', 0.15384615384615385)
('BIBLIO', 0.15384615384615385)
('numbers', 0.15384615384615385)
('viscosity', 0.15384615384615385)
('mach', 0.15384615384615385)
('spherical', 0.07692307692307693)
('less', 0.07692307692307693)
('existing', 0.07692307692307693)
('including', 0.07692307692307693)
('anemometers', 0.07692307692307693)
('laminar', 0.07692307692307693)
('actually', 0.07692307692307693)
('granular', 0.07692307692307693)
('local', 0.07692307692307693)
('increased', 0.07692307692307693)
('foot', 0.07692307692307693)
('d', 0.07692307692307693)
('adiabatic', 0.07692307692307693)
('l', 0.07692307692307693)
('magnitude', 0.07692307692307693)
('small', 0.07692307692307693)
('found', 0.07692307692307693)
('cooled', 0.07692307692307693)
('turbulent', 0.07692307692307693)
('observed', 0.07692307692307693)
('wire', 0.07692307692307693)
('thickness', 0.07692307692307693)
('boundarylayer', 0.07692307692307693)
('conditions', 0.07692307692307693)
('derived', 0.07692307692307693)
('pressure', 0.07692307692307693)
('threedimensional', 0.07692307692307693)
('although', 0.07692307692307693)
('previously', 0.07692307692307693)
('introduced', 0.07692307692307693)
('extent', 0.07692307692307693)
('wall', 0.07692307692307693)
('due', 0.07692307692307693)
('approximately', 0.07692307692307693)
('determine', 0.07692307692307693)
('tn', 0.07692307692307693)
('given', 0.07692307692307693)
('temperature', 0.07692307692307693)
('top', 0.07692307692307693)
('spots', 0.07692307692307693)
('therefore', 0.07692307692307693)
('type', 0.07692307692307693)
('braslow', 0.07692307692307693)
('complete', 0.07692307692307693)
('initiated', 0.07692307692307693)
('that', 0.07692307692307693)
('sufficient', 0.07692307692307693)
('investigation', 0.07692307692307693)
('made', 0.07692307692307693)
('tunnel', 0.07692307692307693)
('theoretical', 0.07692307692307693)
('determined', 0.07692307692307693)
('promoted', 0.07692307692307693)
('providing', 0.07692307692307693)
('is', 0.07692307692307693)
('influence', 0.07692307692307693)
('single', 0.07692307692307693)
('formulation', 0.07692307692307693)
('unaffected', 0.07692307692307693)
('mechanism', 0.07692307692307693)
('hot', 0.07692307692307693)
('parameter', 0.07692307692307693)
('used', 0.07692307692307693)
('langley', 0.07692307692307693)
('important', 0.07692307692307693)
('measured', 0.07692307692307693)
('a', 0.07692307692307693)
('considered', 0.07692307692307693)
('nasa', 0.07692307692307693)
('fact', 0.07692307692307693)
('model', 0.07692307692307693)
('triggering', 0.07692307692307693)
