('given', 1.0)
('plate', 1.0)
('TITLE', 0.6666666666666666)
('TEXT', 0.6666666666666666)
('rotating', 0.6666666666666666)
('AUTHOR', 0.6666666666666666)
('transfer', 0.6666666666666666)
('laminar', 0.6666666666666666)
('DOC', 0.6666666666666666)
('DOCNO', 0.6666666666666666)
('viscous', 0.6666666666666666)
('heat', 0.6666666666666666)
('BIBLIO', 0.6666666666666666)
('k', 0.6666666666666666)
('flow', 0.6666666666666666)
('solution', 0.6666666666666666)
('millsaps', 0.3333333333333333)
('ae', 0.3333333333333333)
('pohlhausen', 0.3333333333333333)
('physically', 0.3333333333333333)
('von', 0.3333333333333333)
('results', 0.3333333333333333)
('included', 0.3333333333333333)
('numbers', 0.3333333333333333)
('constant', 0.3333333333333333)
('scs', 0.3333333333333333)
('discussed', 0.3333333333333333)
('explicitly', 0.3333333333333333)
('karman', 0.3333333333333333)
('prandtl', 0.3333333333333333)
('form', 0.3333333333333333)
('numerical', 0.3333333333333333)
('fluid', 0.3333333333333333)
('dissipation', 0.3333333333333333)
('exact', 0.3333333333333333)
('dimensionless', 0.3333333333333333)
('temperature', 0.3333333333333333)
('j', 0.3333333333333333)
('problem', 0.3333333333333333)
('example', 0.3333333333333333)
