('transformation', 2.9267394020670396)
('layer', 1.1506577455582143)
('turbulent', 2.194371508353813)
('boundary', 1.0978982579344527)
('TITLE', 0)
('DOC', 0)
('AUTHOR', 0)
('TEXT', 0)
('compressible', 1.9409226075442743)
('incompressible', 2.456735772821304)
('BIBLIO', 0)
('DOCNO', 0)
('required', 2.1443610877791515)
('ae', 0)
('separation', 2.0292917579943643)
('stream', 1.7889064002456485)
('preserving', 6.145615226935241)
('results', 0.5913644862500029)
('friction', 2.8134107167600364)
('except', 3.1170931305582585)
('good', 2.331572629867298)
('relation', 2.1566311803709657)
('associated', 3.039534896212384)
('apparent', 3.66070857714724)
('scs', 0)
('postulate', 5.452468046375295)
('given', 1.2883901461385192)
('layers', 1.1506577455582143)
('temperature', 1.5044346034241158)
('remains', 3.312401882879024)
('measured', 1.5917383353346994)
('self', 4.6792781581418135)
('point', 1.7761673744682187)
('laminar', 1.8923693821272836)
('elemental', 3.810240311118204)
('flow', 0.593948467015928)
('application', 1.8370557441432314)
('causing', 2.953768074454959)
('boundarylayer', 3.948390649599021)
('stewartson', 5.452468046375295)
('modification', 3.606641355876964)
('invariant', 5.452468046375295)
('include', 1.7719568419318754)
('demonstrated', 3.4830273999097874)
('function', 1.911508722337981)
('independently', 3.2188758248682006)
('fluctuating', 3.912023005428146)
('general', 0)
('thus', 0)
('equivalent', 3.3940799138932913)
('viscosity', 3.0853444322436783)
('agreement', 2.045730484337524)
('transformed', 2.9267394020670396)
('pressure', 0.8324092478934529)
('rise', 3.506557897319982)
('key', 0)
('experimentally', 1.4123450383198333)
('analytically', 2.5902671654458267)
('equations', 1.115177305542805)
('coefficients', 1.7267746191386424)
('a', 0)
('essentially', 3.133353651430039)
('reported', 2.571398681141444)
('computations', 2.240281209657891)
('values', 1.3581234841531944)
('j', 4.605170185988092)
('explicit', 4.353855757707185)
('analysis', 1.7267746191386424)
('show', 1.8643301620628903)
('shown', 1.5917383353346994)
('mass', 3.0101210110060905)
('shear', 2.659260036932778)
('components', 3.133353651430039)
('mager', 6.145615226935241)
('mean', 2.2137895942109145)
('first', 2.1143288006802763)
