('point', 1.7761673744682187)
('hypersonic', 2.2674937731827756)
('body', 1.4006830985719902)
('stagnation', 2.423945949998313)
('hayes', 5.857933154483459)
('pressure', 0.8324092478934529)
('DOC', 0)
('results', 0.5913644862500029)
('AUTHOR', 0)
('TITLE', 0)
('TEXT', 0)
('DOCNO', 0)
('blunt', 2.2537949288246137)
('theory', 1.115177305542805)
('detachment', 3.810240311118204)
('BIBLIO', 0)
('distance', 2.423945949998313)
('presented', 0.9038682118755978)
('considered', 1.6682784124570338)
('region', 2.0024805005437076)
('flow', 0.593948467015928)
('coefficient', 1.7267746191386424)
('shock', 1.718774576471566)
('ae', 0)
('constructing', 3.606641355876964)
('calculation', 1.1992222015673382)
('approximation', 1.168881484514666)
('paper', 1.9212175364649418)
('solutions', 1.076711024715009)
('numbers', 0.690294111577539)
('geiger', 7.24422751560335)
('vorticity', 3.2929837970219227)
('data', 1.873589487475687)
('scs', 0)
('analysis', 1.7267746191386424)
('impact', 4.353855757707185)
('information', 3.4600378816850887)
('different', 1.9261075217591335)
('compared', 1.6951514307081301)
('represent', 2.6094985273737143)
('discussed', 1.5572521592635302)
('giving', 2.207274913189721)
('restricted', 3.43756502583303)
('li', 4.6792781581418135)
('symmetric', 2.887518688913758)
('valid', 2.953768074454959)
('method', 1.0098167898849786)
('demonstrated', 3.4830273999097874)
('shows', 1.8643301620628903)
('basis', 3.039534896212384)
('used', 0)
('newtonian', 3.4600378816850887)
('comparison', 2.361425593016979)
('less', 2.849778360930911)
('devised', 4.941642422609304)
('inviscid', 2.9401624223991805)
('better', 4.1087332996742)
('possibility', 2.1322397272468065)
('herein', 4.353855757707185)
('hence', 4.02535169073515)
('important', 2.473542891137685)
('purpose', 2.913494175317019)
('equations', 1.115177305542805)
('present', 0.9038682118755978)
('mach', 1.3119823281553393)
('e', 2.887518688913758)
('approach', 2.6798793241355137)
('j', 4.605170185988092)
('yield', 2.913494175317019)
('spheres', 3.5806658694737035)
('r', 3.415586119114255)
('values', 1.3581234841531944)
('t', 3.8430301339411947)
('refinements', 4.471638793363569)
('y', 4.411014171547134)
('velocity', 1.4390925466868614)
('problem', 1.3415941822019837)
('conclusion', 3.2188758248682006)
('slightly', 4.53617731450114)
('experimental', 1.4123450383198333)
