('aircraft', 3.101092789211817)
('external', 2.995732273553991)
('loads', 1.7108380268758296)
('angular', 5.857933154483459)
('structural', 2.407945608651872)
('heating', 1.3581234841531944)
('subjected', 2.7224389385543097)
('model', 1.9712279570396032)
('aerodynamic', 2.1753233133831182)
('similar', 2.194371508353813)
('TITLE', 0)
('DOC', 0)
('zero', 2.369030192402198)
('respect', 2.700932733333346)
('AUTHOR', 0)
('acting', 4.0661736852554045)
('TEXT', 0)
('DOCNO', 0)
('constructed', 3.606641355876964)
('BIBLIO', 0)
('heat', 1.3581234841531944)
('structure', 2.407945608651872)
('simultaneous', 3.6333096029591254)
('withstand', 6.551080335043404)
('naca', 3.986130977581868)
('simulate', 3.6333096029591254)
('sullivan', 0)
('heated', 1.3581234841531944)
('surface', 1.3805963400052528)
('due', 2.324246589775225)
('dimensional', 1.8923693821272836)
('may', 0)
('aerodynamically', 2.1753233133831182)
('determined', 1.4123450383198333)
('requiring', 2.1443610877791515)
('ability', 6.145615226935241)
('acceleration', 3.7784916128036232)
('shown', 1.5917383353346994)
('temperature', 1.5044346034241158)
('purpose', 2.913494175317019)
('point', 1.7761673744682187)
('except', 3.1170931305582585)
('deformations', 3.332204510175204)
('tn', 5.298317366548036)
('case', 1.2039728043259361)
('cooling', 2.9815476385620343)
('materials', 2.9267394020670396)
('correctly', 2.9815476385620343)
('structures', 2.407945608651872)
('simulation', 3.6333096029591254)
('flight', 2.4906373244969853)
('theory', 1.115177305542805)
('without', 2.9267394020670396)
('models', 1.9712279570396032)
('stresses', 2.0238716905250254)
('variation', 2.187981710255042)
('required', 2.1443610877791515)
('velocity', 1.4390925466868614)
('transient', 3.8430301339411947)
('determination', 1.4123450383198333)
('studied', 1.7552897894466637)
('analyses', 3.7477199541368695)
('problem', 1.3415941822019837)
('thermally', 2.7783193969487665)
('supersonic', 1.8505999692509885)
('determining', 1.4123450383198333)
('j', 4.605170185988092)
('flow', 0.593948467015928)
('o', 5.047002938267131)
('accelerations', 3.7784916128036232)
('flux', 4.2997885364369095)
('w', 4.605170185988092)
('time', 2.150477314796588)
('investigating', 1.3066913105209237)
('velocities', 1.4390925466868614)
('speeds', 1.6607312068216509)
('effects', 0.8340526336371831)
