('given', 1.2883901461385192)
('plate', 1.7511660722628015)
('TITLE', 0.0)
('TEXT', 0.0)
('rotating', 2.234938144995149)
('AUTHOR', 0.0)
('transfer', 1.32796939170448)
('laminar', 1.2615795880848557)
('DOC', 0.0)
('DOCNO', 0.0)
('viscous', 0.0)
('heat', 0.9054156561021296)
('BIBLIO', 0.0)
('k', 2.5189944085357485)
('flow', 0.3959656446772853)
('solution', 0.7178073498100059)
('millsaps', 0.0)
('ae', 0.0)
('pohlhausen', 1.3695777665580666)
('physically', 1.008239936809081)
('von', 1.2923105618722919)
('results', 0.19712149541666762)
('included', 0.5906522806439585)
('numbers', 0.23009803719251298)
('constant', 0.6764305859981214)
('scs', 0.0)
('discussed', 0.5190840530878433)
('explicitly', 1.4512852525690616)
('karman', 1.2022137852923214)
('prandtl', 1.033697596403939)
('form', 0.5729248588238554)
('numerical', 0.6436738455205209)
('fluid', 0.731457169451271)
('dissipation', 1.4332628454789698)
('exact', 0.8666122054873258)
('dimensionless', 1.4512852525690616)
('temperature', 0.5014782011413719)
('j', 1.5350567286626973)
('problem', 0.44719806073399454)
('example', 0.7896767308007326)
